369.593	276.587	-28.6645	73.3133	353.244	296.321	345.847	305.155	461.627	0.642448	20.9765
367.281	281.265	-32.5008	72.7447	343.333	309.479	343.301	309.492	462.607	0.653537	18.425
364.878	285.808	-35.3531	72.6634	342.697	311.55	340.619	313.744	463.489	0.664473	16.976
363.169	289.16	-37.8262	70.7766	344.88	309.811	337.803	317.906	464.225	0.672428	14.4939
360.268	293.834	-41.4417	70.3441	338.013	318.8	334.855	321.974	464.899	0.68418	12.3454
357.286	298.39	-44.4407	69.4058	344.706	313.072	331.78	325.944	465.5	0.695813	10.3801
354.567	302.304	-47.2635	68.3582	332.916	325.322	328.58	329.811	465.945	0.706002	8.38483
351.128	306.789	-51.3568	68.1832	311.833	345.477	325.258	333.572	466.273	0.718108	6.18756
348.719	309.837	-53.3286	66.2707	331.115	327.698	321.818	337.222	466.48	0.726426	4.15115
344.687	314.544	-57.5823	65.5763	317.334	341.748	318.262	340.757	466.634	0.739705	1.66887
342.685	316.672	-58.5734	62.5999	334.586	324.335	314.596	344.174	466.598	0.745966	-0.532909
338.767	320.694	-62.4285	61.5895	314.369	343.883	310.822	347.469	466.485	0.758	-2.99538
335.39	323.889	-64.6665	60.4687	315.585	342.259	306.945	350.638	466.251	0.767956	-4.51112
330.906	328.103	-68.2417	59.064	313.407	345.039	302.968	353.679	465.994	0.781144	-6.87248
326.664	331.749	-71.4838	57.3379	304.7	351.629	298.897	356.588	465.582	0.793122	-9.29883
321.899	335.671	-74.8069	56.5985	295.436	358.712	294.735	359.362	465.074	0.80634	-10.9268
318.612	337.913	-76.2198	53.5696	310.288	345.132	290.486	361.998	464.434	0.814787	-13.3124
312.453	342.681	-81.3006	53.3579	274.946	373.092	286.156	364.493	463.742	0.831505	-15.3488
308.109	345.451	-83.7098	50.8061	285.967	363.498	281.749	366.846	462.891	0.842472	-17.8028
303.956	347.827	-85.6058	47.8269	295.732	354.666	277.27	369.054	461.924	0.852606	-20.317
299.751	350.073	-86.6821	45.9093	296.551	352.711	272.723	371.114	460.87	0.862683	-21.5059
293.849	353.566	-90.8242	44.1628	265.341	375.109	268.114	373.025	459.735	0.877377	-24.0881
288.417	356.355	-94.1021	42.0553	257.274	378.754	263.447	374.784	458.446	0.890378	-26.5114
283.359	358.604	-96.3084	40.3199	259.002	375.795	258.727	376.391	457.044	0.902077	-28.0738
276.999	361.734	-99.9231	38.4879	251.8	379.632	253.959	377.844	455.609	0.91729	-30.1929
271.845	363.653	-101.735	35.9088	254.749	375.437	249.15	379.141	454.03	0.928872	-32.1518
266.474	365.543	-103.699	33.0083	255.072	373.466	244.302	380.283	452.36	0.940883	-34.4135
262.185	366.37	-104.623	29.3175	253.403	371.767	239.422	381.267	450.519	0.949658	-37.045
255.036	369.124	-108.205	27.9569	231.312	384.579	234.516	382.093	448.66	0.966189	-38.5069
250.292	369.901	-109.169	24.8742	234.477	379.239	229.587	382.761	446.624	0.975918	-40.5779
243.764	371.736	-112.138	22.8565	221.031	385.178	224.641	383.271	444.531	0.990393	-42.3786
237.094	373.453	-114.878	21.1828	210.714	388.344	219.683	383.622	442.358	1.00513	-43.6886
232.642	373.529	-115.023	17.2431	225.335	377.213	214.718	383.815	440.053	1.01376	-46.1728
226.389	374.565	-117.269	14.2504	212.781	382.061	209.751	383.85	437.665	1.02714	-48.4631
220.163	375.365	-119.127	11.5173	205.091	383.292	204.788	383.728	435.167	1.04034	-50.3352
212.437	376.851	-122.564	9.55856	184.458	390.899	199.833	383.449	432.604	1.05748	-51.8602
207.776	376.361	-122.108	5.95993	202.603	378.4	194.891	383.014	429.906	1.06637	-53.7979
200.311	377.308	-124.745	3.47554	182.984	386.061	189.966	382.424	427.184	1.08274	-55.4247
193.027	377.906	-127.176	0.711829	169.492	388.556	185.065	381.68	424.349	1.09856	-57.2155
184.927	378.742	-130.001	-1.49288	161.161	389.429	180.19	380.784	421.477	1.11658	-58.3804
181.031	377.264	-127.806	-5.96459	188.666	373.085	175.348	379.738	418.449	1.1234	-60.6691
175.513	376.45	-127.724	-9.2745	179.511	374.332	170.541	378.542	415.355	1.13453	-62.377
167.846	376.456	-130.188	-12.3269	149.948	383.771	165.776	377.199	412.179	1.15139	-64.2731
161.774	375.524	-130.614	-14.7389	154.517	377.621	161.055	375.711	408.888	1.16403	-65.2131
156.091	374.289	-130.631	-18.482	154.809	374.129	156.384	374.079	405.533	1.17569	-67.3383
149.618	373.25	-131.178	-21.0489	146.1	374.325	151.766	372.307	402.121	1.18956	-68.3455
143.817	371.804	-130.792	-25.2672	142.351	372.556	147.205	370.397	398.649	1.20171	-70.7502
137.844	370.262	-130.478	-28.0822	137.947	370.321	142.705	368.35	395.088	1.21441	-71.8406
