0	13.928896	0.795329	70.845377	10.000000	10.000000
50000	17.800714	0.620349	83.080913	15.002010	10.001021
100000	22.018862	0.446813	89.421834	20.006028	10.005108
150000	26.989207	0.394539	92.419882	25.012045	10.014308
200000	31.561836	0.321432	95.521213	30.020047	10.030666
250000	36.645789	0.281235	96.984643	35.030008	10.056234
300000	40.789962	0.243747	98.027375	40.041889	10.093061
350000	46.592323	0.240486	98.002048	45.055639	10.143197
400000	51.468644	0.243631	98.483140	50.071186	10.208693
450000	56.359756	0.171483	99.492270	55.088439	10.291599
500000	61.014828	0.155530	99.279651	60.107287	10.393963
550000	65.867929	0.156099	100.182787	65.127591	10.517834
600000	71.218226	0.140487	99.675067	70.149186	10.665257
650000	75.909252	0.109473	100.311035	75.171877	10.838273
700000	81.043980	0.114036	99.899677	80.195436	11.038921
750000	85.654174	0.139689	100.176670	85.219602	11.269236
800000	90.886435	0.113368	100.429076	90.244076	11.531246
850000	95.957567	0.153109	100.338208	95.268521	11.826973
900000	101.226356	0.118381	100.494559	100.292557	12.158434
950000	105.777646	0.108199	100.155653	105.315761	12.527634
1000000	110.852752	0.101756	100.644217	110.337665	12.936570
1050000	116.030059	0.148553	100.467773	115.357753	13.387229
1100000	121.176823	0.152312	100.734238	120.375456	13.881585
1150000	126.796661	0.127958	100.793391	125.390158	14.421596
1200000	131.647189	0.053052	101.056327	130.401184	15.009209
1250000	135.865507	0.165980	100.971805	135.407808	15.646350
1300000	140.674654	0.084618	100.956116	140.409241	16.334929
1350000	146.839260	0.179919	101.411315	145.404640	17.076833
1400000	151.652603	0.096578	100.171796	150.393096	17.873929
1450000	157.088695	0.131556	100.561844	155.373641	18.728057
1500000	161.465426	0.129442	100.978952	160.345241	19.641031
1550000	166.694626	0.161976	100.697836	165.306798	20.614637
1600000	171.392230	0.137158	100.764117	170.257146	21.650628
1650000	176.956080	0.195643	100.837199	175.195052	22.750725
1700000	181.764107	0.174055	100.766432	180.119213	23.916609
1750000	186.370603	0.155522	100.592276	185.028259	25.149927
1800000	191.939301	0.113405	100.239464	189.920746	26.452281
1850000	196.567519	0.142261	100.150844	194.795162	27.825227
1900000	202.005834	0.159209	100.251650	199.649922	29.270277
1950000	206.394746	0.134512	99.994790	204.483368	30.788891
2000000	211.890625	0.198401	99.884643	209.293773	32.382473
2050000	216.829510	0.194356	99.391369	214.079336	34.052374
2100000	221.526124	0.100652	99.284353	218.838184	35.799883
2150000	226.686560	0.138657	99.240929	223.568373	37.626224
2200000	231.697843	0.198346	98.750270	228.267889	39.532559
2250000	236.358145	0.185802	98.405233	232.934647	41.519975
2300000	241.872807	0.177866	98.347900	237.566492	43.589488
2350000	246.567643	0.148103	97.959891	242.161203	45.742037
2400000	251.579277	0.258447	97.541807	246.716490	47.978481
2450000	255.951838	0.224223	96.828572	251.229999	50.299594
2500000	261.376621	0.211602	97.216786	255.699312	52.706062
2550000	265.932445	0.204114	96.376520	260.121950	55.198483
2600000	270.534391	0.204322	95.950071	264.495374	57.777358
2650000	275.418526	0.232024	95.437131	268.816988	60.443092
2700000	280.259665	0.266880	95.189479	273.084142	63.195986
2750000	285.143736	0.323922	94.669192	277.294134	66.036241
2800000	289.824761	0.256888	94.665921	281.444215	68.963946
2850000	294.816002	0.280413	93.415347	285.531589	71.979081
2900000	299.493688	0.224626	93.425925	289.553420	75.081512
2950000	303.778291	0.311125	92.529808	293.506832	78.270987
3000000	308.373637	0.247374	91.329934	297.388918	81.547135
3050000	313.463352	0.276415	90.577187	301.196737	84.909462
3100000	317.696663	0.242999	89.976243	304.927327	88.357347
3150000	322.036112	0.247449	89.475279	308.577703	91.890043
3200000	326.515380	0.321169	89.073427	312.144864	95.506672
3250000	330.813581	0.292833	87.972111	315.625798	99.206225
3300000	335.364705	0.276738	86.960498	319.017488	102.987556
3350000	339.285386	0.311778	86.250301	322.316914	106.849385
3400000	343.817729	0.299093	85.006294	325.521065	110.790295
3450000	348.211493	0.280350	84.639799	328.626938	114.808730
3500000	352.057057	0.370591	83.783576	331.631546	118.902993
3550000	357.062713	0.411676	82.651381	334.531926	123.071247
3600000	360.448359	0.362432	81.575679	337.325143	127.311516
3650000	364.351751	0.340805	80.431637	340.008298	131.621681
3700000	368.573878	0.365416	79.258484	342.578531	135.999482
3750000	372.423603	0.420269	78.472312	345.033030	140.442520
3800000	376.448381	0.426199	76.599543	347.369040	144.948253
3850000	379.782681	0.418960	75.321197	349.583863	149.514003
3900000	383.773934	0.426840	74.255744	351.674868	154.136953
3950000	387.779911	0.451148	72.710113	353.639501	158.814152
4000000	391.907636	0.463987	72.195031	355.475285	163.542511
4050000	394.856006	0.445563	70.616417	357.179831	168.318814
4100000	398.423119	0.424967	69.169193	358.750843	173.139713
4150000	401.789489	0.444294	67.276608	360.186126	178.001737
4200000	405.496275	0.521174	65.769095	361.483589	182.901288
4250000	408.378022	0.529481	65.075899	362.641255	187.834654
4300000	411.357837	0.498459	62.980949	363.657265	192.798005
4350000	415.161464	0.532168	62.410654	364.529884	197.787403
4400000	417.694611	0.489732	59.983663	365.257509	202.798803
4450000	420.534752	0.490537	57.624057	365.838671	207.828058
4500000	423.949207	0.459824	57.001512	366.272045	212.870930
4550000	426.559625	0.502577	55.652325	366.556452	217.923086
4600000	428.924854	0.539142	54.022072	366.690863	222.980115
4650000	432.385321	0.512733	51.863056	366.674407	228.037524
4700000	434.605566	0.581727	50.458297	366.506377	233.090753
4750000	436.864603	0.572372	48.401319	366.186226	238.135175
4800000	439.292378	0.581582	45.850614	365.713580	243.166109
4850000	441.196427	0.593497	44.391239	365.088236	248.178822
4900000	443.879129	0.582617	42.688076	364.310169	253.168540
4950000	445.510735	0.665649	41.180866	363.379531	258.130456
5000000	448.237987	0.630382	38.907702	362.296656	263.059735
5050000	449.993286	0.608803	36.466200	361.062060	267.951525
5100000	451.440775	0.668842	34.962097	359.676447	272.800962
5150000	453.215123	0.683083	32.958195	358.140705	277.603184
5200000	454.976566	0.635129	30.622554	356.455910	282.353332
5250000	456.139359	0.612525	28.611271	354.623326	287.046564
5300000	457.930469	0.688697	26.510494	352.644404	291.678062
5350000	458.941701	0.732930	24.885959	350.520783	296.243040
5400000	460.384716	0.728745	23.404818	348.254288	300.736755
5450000	461.071862	0.697989	20.869827	345.846929	305.154511
5500000	462.228203	0.733587	18.306341	343.300901	309.491671
5550000	463.146411	0.737827	16.898531	340.618578	313.743666
5600000	463.600243	0.731884	14.389272	337.802514	317.906001
5650000	464.635215	0.756155	12.236088	334.855438	321.974265
5700000	465.657262	0.737343	10.268387	331.780251	325.944137
5750000	465.475582	0.773862	8.290559	328.580023	329.811398
5800000	465.397058	0.836538	6.087489	325.257988	333.571934
5850000	465.856945	0.780212	4.059631	321.817537	337.221746
5900000	466.361360	0.822424	1.538893	318.262219	340.756959
5950000	465.983989	0.769841	-0.635828	314.595728	344.173825
6000000	465.922288	0.830206	-3.112248	310.821903	347.468731
6050000	465.548178	0.825924	-4.583469	306.944718	350.638210
6100000	466.128454	0.833401	-7.006622	302.968280	353.678939
6150000	465.279635	0.856779	-9.421529	298.896817	356.587752
6200000	464.711121	0.881829	-11.022842	294.734673	359.361643
6250000	464.106613	0.838510	-13.432097	290.486304	361.997768
6300000	463.457689	0.935707	-15.483353	286.156264	364.493455
6350000	462.501667	0.904212	-17.925506	281.749202	366.846205
6400000	461.785327	0.875764	-20.448513	277.269853	369.053696
6450000	460.812221	0.871681	-21.588465	272.723029	371.113788
6500000	459.470439	0.955141	-24.230053	268.113610	373.024523
6550000	457.869858	0.974123	-26.634236	263.446538	374.784133
6600000	456.403740	0.967348	-28.159884	258.726806	376.391036
6650000	455.547728	0.985146	-30.325439	253.959451	377.843841
6700000	453.706900	0.974619	-32.263341	249.149542	379.141350
6750000	452.259281	0.971581	-34.542935	244.302178	380.282557
6800000	449.915684	0.972514	-37.178378	239.422471	381.266648
6850000	448.783054	1.029298	-38.625251	234.515543	382.093004
6900000	445.871752	1.017042	-40.685736	229.586517	382.761195
6950000	444.091456	1.049833	-42.488815	224.640503	383.270986
7000000	441.827198	1.073656	-43.780130	219.682598	383.622329
7050000	439.392097	1.032315	-46.307448	214.717869	383.815366
7100000	437.317478	1.062648	-48.593007	209.751351	383.850425
7150000	434.712681	1.079483	-50.447071	204.788037	383.728016
7200000	432.234114	1.129896	-51.974414	199.832869	383.448830
7250000	429.225327	1.079216	-53.916401	194.890729	383.013735
7300000	427.231153	1.128182	-55.548769	189.966437	382.423773
7350000	423.913872	1.159469	-57.333819	185.064739	381.680152
7400000	421.459254	1.178416	-58.494341	180.190299	380.784248
7450000	418.075686	1.102607	-60.833754	175.347697	379.737596
7500000	415.148942	1.123642	-62.499221	170.541419	378.541884
7550000	412.024686	1.198312	-64.405594	165.775854	377.198951
7600000	408.010576	1.182397	-65.287031	161.055282	375.710780
7650000	404.892869	1.178464	-67.467106	156.383876	374.079492
7700000	401.826914	1.198677	-68.437944	151.765692	372.307339
7750000	398.825409	1.205822	-70.912518	147.204666	370.396700
7800000	395.180026	1.214213	-71.948303	142.704608	368.350073
7850000	391.178896	1.183539	-73.118921	138.269202	366.170068
7900000	387.630462	1.234473	-74.511761	133.901995	363.859403
7950000	383.984924	1.233117	-75.598665	129.606400	361.420893
8000000	380.167634	1.212887	-77.442752	125.385691	358.857449
8050000	376.572228	1.211296	-78.395135	121.243000	356.172062
8100000	372.320517	1.298449	-79.671305	117.181313	353.367808
8150000	368.323242	1.279320	-80.806305	113.203472	350.447828
8200000	364.144613	1.252297	-82.188942	109.312169	347.415332
8250000	359.987258	1.299455	-83.060198	105.509949	344.273585
8300000	356.031038	1.269964	-84.098359	101.799204	341.025902
8350000	351.371448	1.332023	-85.027288	98.182180	337.675643
8400000	347.191169	1.305043	-86.052329	94.660967	334.226203
8450000	342.584620	1.294702	-87.406654	91.237507	330.681007
8500000	338.661522	1.318952	-87.666472	87.913591	327.043503
8550000	334.113646	1.303866	-88.943314	84.690862	323.317153
8600000	329.704302	1.371690	-89.853076	81.570811	319.505431
8650000	325.143247	1.385333	-90.591930	78.554784	315.611813
8700000	321.008220	1.299609	-92.147754	75.643981	311.639773
8750000	315.883872	1.268278	-91.128902	72.839456	307.592776
8800000	311.417487	1.350198	-92.732027	70.142123	303.474271
8850000	306.987843	1.363452	-93.722232	67.552756	299.287686
8900000	302.376401	1.354443	-94.314120	65.071991	295.036424
8950000	297.540837	1.341368	-94.535172	62.700330	290.723858
9000000	292.665836	1.351817	-95.131799	60.438144	286.353321
9050000	287.766500	1.330293	-95.087888	58.285673	281.928108
9100000	282.853666	1.377779	-95.907012	56.243033	277.451466
9150000	278.357029	1.356128	-96.680378	54.310221	272.926593
9200000	273.859963	1.409506	-96.685618	52.487110	268.356631
9250000	268.570190	1.392911	-97.584913	50.773461	263.744665
9300000	263.853126	1.384919	-97.035209	49.168926	259.093717
9350000	259.056097	1.381948	-98.299260	47.673045	254.406743
9400000	254.133265	1.379354	-97.897328	46.285258	249.686631
9450000	248.773816	1.432052	-98.743547	45.004905	244.936196
9500000	244.113765	1.408695	-98.103109	43.831228	240.158180
9550000	239.299014	1.400165	-98.518446	42.763381	235.355246
9600000	233.564911	1.395550	-98.673230	41.800427	230.529979
9650000	229.193919	1.379060	-99.219491	40.941350	225.684881
9700000	224.251493	1.402447	-98.414038	40.185050	220.822371
9750000	219.184702	1.362409	-98.007462	39.530354	215.944784
9800000	214.709576	1.411111	-98.145042	38.976019	211.054368
9850000	210.168795	1.421124	-98.379144	38.520731	206.153283
9900000	204.778112	1.408209	-97.664636	38.163116	201.243600
9950000	199.815572	1.380157	-97.638526	37.901738	196.327303
10000000	194.929674	1.368443	-97.188849	37.735107	191.406282
10050000	189.946555	1.373463	-96.660745	37.661680	186.482341
10100000	184.780789	1.363405	-96.245395	37.679867	181.557191
10150000	181.053015	1.389585	-95.491696	37.788032	176.632452
10200000	175.730975	1.341757	-95.130136	37.984497	171.709655
10250000	171.186068	1.334705	-93.622615	38.267549	166.790240
10300000	166.387966	1.303686	-93.778153	38.635436	161.875557
10350000	161.937001	1.284976	-92.949746	39.086380	156.966867
10400000	157.078946	1.245966	-91.570680	39.618570	152.065344
10450000	153.064422	1.378112	-91.324851	40.230171	147.172072
10500000	148.535633	1.330338	-90.009946	40.919327	142.288051
10550000	143.837098	1.195518	-88.825044	41.684160	137.414192
10600000	139.397284	1.257676	-86.874998	42.522776	132.551327
10650000	134.506541	1.208088	-85.341639	43.433265	127.700199
10700000	130.999569	1.214141	-83.662157	44.413706	122.861475
10750000	126.383097	1.248553	-81.950673	45.462164	118.035738
10800000	122.612759	1.167699	-80.542932	46.576701	113.223496
10850000	118.434768	1.172462	-77.666701	47.755368	108.425176
10900000	114.829631	1.103435	-75.891582	48.996213	103.641135
10950000	111.383386	1.122379	-73.032032	50.297281	98.871654
11000000	108.230897	1.060677	-70.021662	51.656616	94.116943
11050000	103.889976	0.995171	-66.176258	53.072261	89.377143
11100000	100.316665	0.991344	-63.327618	54.542261	84.652328
11150000	97.462089	0.968044	-59.325690	56.064662	79.942505
11200000	94.476284	0.918365	-55.104137	57.637514	75.247622
11250000	92.569072	0.883883	-49.976067	59.258872	70.567560
11300000	89.884313	0.817181	-45.359849	60.926794	65.902146
11350000	88.226784	0.720945	-40.467511	62.639347	61.251148
11400000	85.243966	0.728706	-34.554586	64.394602	56.614280
11450000	84.273593	0.657707	-28.705900	66.190635	51.991203
11500000	82.806837	0.627362	-22.180440	68.025533	47.381528
11550000	81.791539	0.591343	-15.441491	69.897386	42.784820
11600000	81.281455	0.509679	-9.129448	71.804296	38.200595
11650000	80.629698	0.418019	-2.267302	73.744368	33.628329
11700000	81.063669	0.388541	4.191428	75.715718	29.067454
11750000	81.575199	0.333031	11.519768	77.716466	24.517367
