L	354.460422	287.035670	5250000	354.623326	287.046564	-38.112616	93.247170
L	352.812217	291.503831	5300000	352.644404	291.678062	-41.023045	91.964536
L	350.624678	296.350763	5350000	350.520783	296.243040	-43.898829	90.586602
L	348.170421	300.643221	5400000	348.254288	300.736755	-46.736253	89.114277
L	346.028917	305.078946	5450000	345.846929	305.154511	-49.531630	87.548640
L	343.144914	309.411363	5500000	343.300901	309.491671	-52.281314	85.890942
L	340.728501	313.777270	5550000	340.618578	313.743666	-54.981708	84.142602
L	337.939692	318.107454	5600000	337.802514	317.906001	-57.629269	82.305203
L	335.006248	321.762567	5650000	334.855438	321.974265	-60.220521	80.380496
L	331.832984	325.848589	5700000	331.780251	325.944137	-62.752062	78.370389
L	328.684987	329.939441	5750000	328.580023	329.811398	-65.220569	76.276948
L	325.031758	333.660788	5800000	325.257988	333.571934	-67.622812	74.102393
L	321.766964	337.089754	5850000	321.817537	337.221746	-69.955657	71.849091
L	318.314399	340.837271	5900000	318.262219	340.756959	-72.216077	69.519552
L	314.505966	344.178500	5950000	314.595728	344.173825	-74.401157	67.116426
L	311.002473	347.484740	6000000	310.821903	347.468731	-76.508101	64.642494
L	307.089171	350.724681	6050000	306.944718	350.638210	-78.534240	62.100662
L	303.151365	353.793884	6100000	302.968280	353.678939	-80.477038	59.493957
L	298.668075	356.322184	6150000	298.896817	356.587752	-82.334099	56.825517
L	294.671279	359.448239	6200000	294.734673	359.361643	-84.103169	54.098585
L	290.161030	361.957082	6250000	290.486304	361.997768	-85.782145	51.316503
L	286.198845	364.822920	6300000	286.156264	364.493455	-87.369078	48.482702
L	281.949744	366.860595	6350000	281.749202	366.846205	-88.862178	45.600694
L	277.134991	368.971223	6400000	277.269853	369.053696	-90.259815	42.674065
L	272.947541	371.362190	6450000	272.723029	371.113788	-91.560527	39.706466
L	268.151116	373.043733	6500000	268.113610	373.024523	-92.763020	36.701603
L	263.282186	374.655599	6550000	263.446538	374.784133	-93.866170	33.663232
L	258.628055	376.402775	6600000	258.726806	376.391036	-94.869026	30.595144
L	253.846556	377.978150	6650000	253.959451	377.843841	-95.770811	27.501162
L	249.088711	379.012204	6700000	249.149542	379.141350	-96.570922	24.385130
L	244.224332	380.210608	6750000	244.302178	380.282557	-97.268933	21.250903
L	239.657959	381.231474	6800000	239.422471	381.266648	-97.864590	18.102337
L	234.609113	382.234133	6850000	234.515543	382.093004	-98.357816	14.943285
L	229.726226	382.630730	6900000	229.586517	382.761195	-98.748706	11.777584
L	224.601498	383.312924	6950000	224.640503	383.270986	-99.037525	8.609045
L	219.841189	383.686619	7000000	219.682598	383.622329	-99.224710	5.441452
L	214.731763	384.050274	7050000	214.717869	383.815366	-99.310864	2.278543
L	209.769571	383.838290	7100000	209.751351	383.850425	-99.296751	-0.875989
L	204.797224	383.715237	7150000	204.788037	383.728016	-99.183299	-4.018507
L	199.768713	383.472712	7200000	199.832869	383.448830	-98.971590	-7.145442
L	194.838972	383.108091	7250000	194.890729	383.013735	-98.662860	-10.253293
L	190.015884	382.198377	7300000	189.966437	382.423773	-98.258490	-13.338638
L	185.029489	381.815909	7350000	185.064739	381.680152	-97.760007	-16.398142
L	179.979234	380.773462	7400000	180.190299	380.784248	-97.169073	-19.428560
L	175.342058	379.721532	7450000	175.347697	379.737596	-96.487482	-22.426747
L	170.612224	378.451799	7500000	170.541419	378.541884	-95.717154	-25.389660
L	165.665723	377.163431	7550000	165.775854	377.198951	-94.860129	-28.314366
L	161.144649	375.707302	7600000	161.055282	375.710780	-93.918560	-31.198044
L	156.554303	374.268849	7650000	156.383876	374.079492	-92.894708	-34.037994
L	151.654328	371.889026	7700000	151.765692	372.307339	-91.790932	-36.831637
L	147.385867	370.240360	7750000	147.204666	370.396700	-90.609685	-39.576521
L	142.820912	368.177917	7800000	142.704608	368.350073	-89.353506	-42.270323
L	138.173924	366.114925	7850000	138.269202	366.170068	-88.025016	-44.910855
L	133.818872	364.067036	7900000	133.901995	363.859403	-86.626902	-47.496061
L	129.541262	361.638092	7950000	129.606400	361.420893	-85.161921	-50.024022
L	125.357273	358.966137	8000000	125.385691	358.857449	-83.632885	-52.492962
L	121.052831	356.220947	8050000	121.243000	356.172062	-82.042655	-54.901239
L	117.277271	353.237019	8100000	117.181313	353.367808	-80.394139	-57.247357
L	113.191130	350.512658	8150000	113.203472	350.447828	-78.690276	-59.529958
L	109.140528	347.510159	8200000	109.312169	347.415332	-76.934037	-61.747826
L	105.595947	344.186762	8250000	105.509949	344.273585	-75.128414	-63.899886
L	101.918044	341.265994	8300000	101.799204	341.025902	-73.276412	-65.985203
L	98.268648	337.434206	8350000	98.182180	337.675643	-71.381048	-68.002982
L	94.647824	334.418896	8400000	94.660967	334.226203	-69.445337	-69.952564
L	91.410831	330.909924	8450000	91.237507	330.681007	-67.472290	-71.833427
L	87.986179	327.077035	8500000	87.913591	327.043503	-65.464910	-73.645182
L	84.665866	323.333406	8550000	84.690862	323.317153	-63.426178	-75.387572
L	81.522442	319.423683	8600000	81.570811	319.505431	-61.359057	-77.060468
L	78.506957	315.421854	8650000	78.554784	315.611813	-59.266479	-78.663867
L	75.852381	311.683373	8700000	75.643981	311.639773	-57.151344	-80.197889
L	72.812707	307.509810	8750000	72.839456	307.592776	-55.016512	-81.662773
L	69.954426	303.413976	8800000	70.142123	303.474271	-52.864801	-83.058874
L	67.392825	299.020806	8850000	67.552756	299.287686	-50.698980	-84.386658
L	64.819381	295.022024	8900000	65.071991	295.036424	-48.521768	-85.646699
L	62.832527	290.663779	8950000	62.700330	290.723858	-46.335827	-86.839676
L	60.482612	286.412043	9000000	60.438144	286.353321	-44.143759	-87.966365
L	58.363922	281.750306	9050000	58.285673	281.928108	-41.948103	-89.027638
L	56.315172	277.473894	9100000	56.243033	277.451466	-39.751334	-90.024459
L	54.293904	272.913179	9150000	54.310221	272.926593	-37.555856	-90.957876
L	52.589746	268.320228	9200000	52.487110	268.356631	-35.364003	-91.829019
L	50.753656	263.540825	9250000	50.773461	263.744665	-33.178035	-92.639094
L	49.101894	259.096310	9300000	49.168926	259.093717	-31.000139	-93.389380
L	47.787946	254.528723	9350000	47.673045	254.406743	-28.832422	-94.081222
L	46.512457	249.643310	9400000	46.285258	249.686631	-26.676915	-94.716028
L	44.922407	244.899054	9450000	45.004905	244.936196	-24.535568	-95.295264
L	43.745870	240.196242	9500000	43.831228	240.158180	-22.410253	-95.820447
L	42.744135	235.262448	9550000	42.763381	235.355246	-20.302759	-96.293145
L	41.640979	230.677599	9600000	41.800427	230.529979	-18.214796	-96.714967
L	40.862425	225.709003	9650000	40.941350	225.684881	-16.147993	-97.087564
L	40.051087	220.802670	9700000	40.185050	220.822371	-14.103896	-97.412619
L	39.451512	215.924739	9750000	39.530354	215.944784	-12.083973	-97.691846
L	38.954032	211.108657	9800000	38.976019	211.054368	-10.089610	-97.926985
L	38.408992	205.937711	9850000	38.520731	206.153283	-8.122117	-98.119799
L	38.203173	201.199714	9900000	38.163116	201.243600	-6.182722	-98.272066
L	37.804785	196.164101	9950000	37.901738	196.327303	-4.272579	-98.385581
L	37.720165	191.140498	10000000	37.735107	191.406282	-2.392765	-98.462146
L	37.718977	186.375668	10050000	37.661680	186.482341	-0.544285	-98.503570
L	37.466917	181.787488	10100000	37.679867	181.557191	1.271931	-98.511666
L	37.608038	176.599826	10150000	37.788032	176.632452	3.055023	-98.488243
L	38.030341	171.804939	10200000	37.984497	171.709655	4.804198	-98.435110
L	38.287491	166.819826	10250000	38.267549	166.790240	6.518731	-98.354066
L	38.967613	161.850208	10300000	38.635436	161.875557	8.197961	-98.246898
L	38.946277	157.020650	10350000	39.086380	156.966867	9.841290	-98.115385
L	39.662572	152.137906	10400000	39.618570	152.065344	11.448179	-97.961284
L	40.167204	146.980351	10450000	40.230171	147.172072	13.018147	-97.786338
L	40.905724	142.266431	10500000	40.919327	142.288051	14.550769	-97.592267
L	41.669636	137.357871	10550000	41.684160	137.414192	16.045672	-97.380767
L	42.405489	132.663209	10600000	42.522776	132.551327	17.502531	-97.153511
L	43.255222	127.705708	10650000	43.433265	127.700199	18.921072	-96.912143
